"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/25/2011","AQS","110010043","1","22","ppb","21","MCMILLAN  NCore-PAMS","23","96.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/27/2011","AQS","110010043","1","30","ppb","28","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/28/2011","AQS","110010043","1","46","ppb","43","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/29/2011","AQS","110010043","1","15","ppb","14","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/30/2011","AQS","110010043","1","17","ppb","16","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/31/2011","AQS","110010043","1","23","ppb","22","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/01/2011","AQS","110010043","1","21","ppb","20","MCMILLAN  NCore-PAMS","21","88.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/02/2011","AQS","110010043","1","21","ppb","20","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/03/2011","AQS","110010043","1","27","ppb","25","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/04/2011","AQS","110010043","1","15","ppb","14","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/05/2011","AQS","110010043","1","23","ppb","22","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/06/2011","AQS","110010043","1","15","ppb","14","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/07/2011","AQS","110010043","1","24","ppb","23","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/08/2011","AQS","110010043","1","38","ppb","36","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/09/2011","AQS","110010043","1","39","ppb","37","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/10/2011","AQS","110010043","1","21","ppb","20","MCMILLAN  NCore-PAMS","20","83.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/11/2011","AQS","110010043","1","39","ppb","37","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/23/2011","AQS","110010043","1","20","ppb","19","MCMILLAN  NCore-PAMS","21","88.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/24/2011","AQS","110010043","1","25","ppb","24","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/25/2011","AQS","110010043","1","24","ppb","23","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/26/2011","AQS","110010043","1","18","ppb","17","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/27/2011","AQS","110010043","1","11","ppb","10","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/28/2011","AQS","110010043","1","19","ppb","18","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/29/2011","AQS","110010043","1","23","ppb","22","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/30/2011","AQS","110010043","1","31","ppb","29","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/31/2011","AQS","110010043","1","38","ppb","36","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/01/2011","AQS","110010043","1","29","ppb","27","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/02/2011","AQS","110010043","1","24","ppb","23","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/03/2011","AQS","110010043","1","14","ppb","13","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/04/2011","AQS","110010043","1","8","ppb","8","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/05/2011","AQS","110010043","1","11","ppb","10","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/06/2011","AQS","110010043","1","13","ppb","12","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/07/2011","AQS","110010043","1","26","ppb","25","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/08/2011","AQS","110010043","1","19","ppb","18","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/09/2011","AQS","110010043","1","18","ppb","17","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/10/2011","AQS","110010043","1","22","ppb","21","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/11/2011","AQS","110010043","1","24","ppb","23","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/12/2011","AQS","110010043","1","33","ppb","31","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/13/2011","AQS","110010043","1","29","ppb","27","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/14/2011","AQS","110010043","1","28","ppb","26","MCMILLAN  NCore-PAMS","19","79.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/15/2011","AQS","110010043","1","25","ppb","24","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/16/2011","AQS","110010043","1","22","ppb","21","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/17/2011","AQS","110010043","1","21","ppb","20","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/18/2011","AQS","110010043","1","13","ppb","12","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/19/2011","AQS","110010043","1","16","ppb","15","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/20/2011","AQS","110010043","1","27","ppb","25","MCMILLAN  NCore-PAMS","21","88.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/21/2011","AQS","110010043","1","20","ppb","19","MCMILLAN  NCore-PAMS","21","88.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/22/2011","AQS","110010043","1","18","ppb","17","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/23/2011","AQS","110010043","1","25","ppb","24","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/24/2011","AQS","110010043","1","20","ppb","19","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/25/2011","AQS","110010043","1","18","ppb","17","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/26/2011","AQS","110010043","1","16","ppb","15","MCMILLAN  NCore-PAMS","20","83.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/27/2011","AQS","110010043","1","18","ppb","17","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/28/2011","AQS","110010043","1","21","ppb","20","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/29/2011","AQS","110010043","1","33","ppb","31","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/30/2011","AQS","110010043","1","33","ppb","31","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/01/2011","AQS","110010043","1","7","ppb","7","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/02/2011","AQS","110010043","1","11","ppb","10","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/03/2011","AQS","110010043","1","14","ppb","13","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/04/2011","AQS","110010043","1","14","ppb","13","MCMILLAN  NCore-PAMS","22","92.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/05/2011","AQS","110010043","1","36","ppb","34","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/06/2011","AQS","110010043","1","35","ppb","33","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/07/2011","AQS","110010043","1","43","ppb","41","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/08/2011","AQS","110010043","1","38","ppb","36","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/09/2011","AQS","110010043","1","44","ppb","42","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/10/2011","AQS","110010043","1","48","ppb","45","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/11/2011","AQS","110010043","1","34","ppb","32","MCMILLAN  NCore-PAMS","21","88.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/12/2011","AQS","110010043","1","11","ppb","10","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/13/2011","AQS","110010043","1","19","ppb","18","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/14/2011","AQS","110010043","1","16","ppb","15","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/15/2011","AQS","110010043","1","21","ppb","20","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/16/2011","AQS","110010043","1","19","ppb","18","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/17/2011","AQS","110010043","1","38","ppb","36","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/18/2011","AQS","110010043","1","32","ppb","30","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/19/2011","AQS","110010043","1","16","ppb","15","MCMILLAN  NCore-PAMS","23","96.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/20/2011","AQS","110010043","1","14","ppb","13","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/21/2011","AQS","110010043","1","16","ppb","15","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/22/2011","AQS","110010043","1","29","ppb","27","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/23/2011","AQS","110010043","1","30","ppb","28","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/24/2011","AQS","110010043","1","30","ppb","28","MCMILLAN  NCore-PAMS","22","92.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/25/2011","AQS","110010043","1","46","ppb","43","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/26/2011","AQS","110010043","1","37","ppb","35","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/27/2011","AQS","110010043","1","39","ppb","37","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/28/2011","AQS","110010043","1","20","ppb","19","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/29/2011","AQS","110010043","1","15","ppb","14","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/30/2011","AQS","110010043","1","32","ppb","30","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/31/2011","AQS","110010043","1","35","ppb","33","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/01/2011","AQS","110010043","1","40","ppb","38","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/02/2011","AQS","110010043","1","51","ppb","48","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/03/2011","AQS","110010043","1","44","ppb","42","MCMILLAN  NCore-PAMS","23","96.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/04/2011","AQS","110010043","1","39","ppb","37","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/05/2011","AQS","110010043","1","33","ppb","31","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/06/2011","AQS","110010043","1","33","ppb","31","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/07/2011","AQS","110010043","1","45","ppb","42","MCMILLAN  NCore-PAMS","22","92.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/08/2011","AQS","110010043","1","49","ppb","46","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/09/2011","AQS","110010043","1","59","ppb","56","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/10/2011","AQS","110010043","1","37","ppb","35","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/11/2011","AQS","110010043","1","26","ppb","25","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/12/2011","AQS","110010043","1","31","ppb","29","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/13/2011","AQS","110010043","1","24","ppb","23","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/14/2011","AQS","110010043","1","30","ppb","28","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/15/2011","AQS","110010043","1","38","ppb","36","MCMILLAN  NCore-PAMS","24","100.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/16/2011","AQS","110010043","1","29","ppb","27","MCMILLAN  NCore-PAMS","22","92.0000","42602","Nitrogen dioxide (NO2)","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
