, AQI Value,PBLH (m),CO (ppm),O3 (ppm),PM 2.5 (ug/m3),PM 10 (ug/m3),SO2 (ppb),NO2 (ppb),Te0perture (C),Dew Point Te0p (C),Relative Hu0idity (%)
2017-03-02,-1.0,2546.7766,3.0,38.0,28.0,12.0,1.4,16.0,1.00078231292517,-0.06408163265306123,3.731632653061224
2017-03-03,-1.0,2876.0127,3.0,37.0,35.0,15.0,1.8,15.0,0.414271186440678,-0.6851525423728814,5.203457627118644
2017-03-04,-1.0,2151.4653,3.0,39.0,34.0,12.0,1.5,23.0,0.12321799307958477,-1.0321453287197233,3.274636678200692
2017-03-05,-1.0,1134.554,9.0,38.0,50.0,13.0,2.7,44.0,-0.01879003558718861,-1.400391459074733,2.5360142348754446
2017-03-06,0.0,655.7643,10.0,35.0,52.0,25.0,2.8,44.0,0.438220640569395,-0.48355871886120994,4.024839857651245
2017-03-07,0.0,1578.1033,8.0,39.0,15.0,0.0,0.0,42.0,1.1222413793103447,0.5506206896551724,5.319413793103449
2017-03-08,-1.0,2722.5432,7.0,44.0,39.0,0.0,0.0,28.0,1.4145818181818182,0.2351272727272727,4.886763636363637
2017-03-09,0.0,3320.8125,10.0,50.0,23.0,31.0,0.9,56.0,1.5512692307692306,-0.6307307692307693,2.0984615384615384
2017-03-10,-1.0,2784.9207,11.0,40.0,24.0,10.0,0.9,32.0,0.9979069767441859,-0.16844961240310077,6.461821705426357
2017-03-11,-1.0,2407.447,3.0,39.0,40.0,11.0,0.9,10.0,0.046967213114754096,-1.2761475409836065,3.6444262295081966
2017-03-12,-1.0,2205.9028,3.0,40.0,44.0,15.0,1.3,13.0,0.061516393442622955,-1.2855737704918033,3.4926639344262296
2017-03-13,0.0,1307.9276,7.0,36.0,35.0,19.0,1.8,52.0,0.20732,-0.90552,6.27504
2017-03-14,-1.0,1422.1323,3.0,37.0,30.0,10.0,1.2,16.0,0.23217993079584773,-0.34173010380622837,19.560173010380623
2017-03-15,-1.0,2042.427,3.0,40.0,35.0,16.0,0.8,11.0,-0.23529411764705882,-1.1998039215686274,4.2833725490196075
2017-03-16,-1.0,1752.7277,3.0,42.0,52.0,18.0,1.8,33.0,0.05282442748091603,-1.0367557251908397,3.757290076335878
2017-03-17,0.0,1474.5576,8.0,44.0,55.0,22.0,2.5,57.0,0.37512903225806454,-0.5964516129032258,3.4678709677419355
2017-03-18,0.0,1482.3889,6.0,42.0,38.0,19.0,1.8,32.0,0.683047619047619,0.2866031746031746,6.322095238095238
2017-03-19,-1.0,1518.9888,5.0,45.0,45.0,14.0,0.9,12.0,0.7249538461538461,0.3661846153846154,9.945046153846153
2017-03-20,0.0,1176.4834,8.0,41.0,54.0,18.0,1.9,50.0,0.8531221719457013,-0.07484162895927601,6.088778280542986
2017-03-21,0.0,1645.2665,8.0,37.0,25.0,21.0,3.1,49.0,2.216422764227642,0.5446341463414633,10.973089430894309
2017-03-22,-1.0,1985.9229,6.0,43.0,35.0,13.0,1.0,23.0,0.7745980707395499,-0.37581993569131833,2.8073311897106112
2017-03-23,0.0,1318.2604,7.0,36.0,48.0,19.0,1.2,55.0,0.26836538461538456,-1.076602564102564,2.095673076923077
2017-03-24,-1.0,658.6466,7.0,38.0,57.0,29.0,2.1,40.0,0.5878025477707006,-0.11732484076433122,4.667229299363057
2017-03-25,0.0,2022.3052,7.0,46.0,52.0,30.0,1.1,33.0,1.3398076923076923,0.7482371794871795,4.783653846153846
2017-03-26,0.0,617.8048,7.0,38.0,50.0,21.0,0.9,12.0,0.981015873015873,0.6863809523809524,7.202920634920635
2017-03-27,0.0,1227.386,7.0,31.0,44.0,29.0,1.0,38.0,1.3570625,1.14790625,10.442343750000001
2017-03-28,-1.0,765.7815,8.0,45.0,24.0,12.0,1.8,33.0,1.47741214057508,1.117188498402556,6.086421725239616
2017-03-29,-1.0,1704.9792,5.0,41.0,29.0,9.0,0.7,29.0,1.4871835443037975,0.8154113924050633,5.947025316455696
2017-03-30,-1.0,996.09436,6.0,39.0,31.0,20.0,1.2,36.0,0.8476451612903225,0.06396774193548387,3.8629354838709675
2017-03-31,-1.0,533.45654,7.0,32.0,33.0,8.0,0.4,26.0,1.3334242424242424,1.097030303030303,13.399696969696969
2017-04-01,-1.0,1422.0779,3.0,33.0,28.0,10.0,0.9,20.0,1.1374375,0.709875,8.3323125
2017-04-02,-1.0,1807.0565,7.0,45.0,34.0,13.0,1.8,43.0,0.9473076923076923,0.11660256410256412,3.840576923076923
2017-04-03,-1.0,1375.4171,8.0,41.0,26.0,16.0,1.5,37.0,1.100096153846154,0.4959615384615385,4.657628205128205
2017-04-04,-1.0,2477.1118,3.0,44.0,25.0,10.0,1.5,16.0,2.052375,1.515625,8.519562500000001
2017-04-05,-1.0,1544.2769,5.0,48.0,32.0,10.0,0.9,24.0,1.5333980582524271,0.5762135922330097,3.506181229773463
2017-04-06,-1.0,1163.2139,5.0,36.0,11.0,8.0,1.1,30.0,2.908257142857143,2.4845714285714284,17.877857142857142
2017-04-07,-1.0,2041.6112,2.0,34.0,20.0,7.0,1.5,18.0,0.7721405750798722,-0.031725239616613415,4.25776357827476
2017-04-08,-1.0,1804.7725,5.0,48.0,37.0,8.0,1.3,42.0,0.8279552715654951,-0.48191693290734827,2.7401597444089454
2017-04-09,0.0,1446.3328,13.0,61.0,48.0,18.0,1.5,40.0,1.0537820512820513,0.10150641025641025,3.533076923076923
2017-04-10,0.0,1277.1467,7.0,58.0,57.0,26.0,1.3,52.0,1.3785576923076923,0.4756089743589744,3.7660576923076925
2017-04-11,0.0,2095.1787,6.0,84.0,40.0,29.0,1.1,30.0,1.6369774919614148,0.8263022508038586,4.069292604501608
2017-04-12,-1.0,1819.9998,6.0,49.0,34.0,16.0,0.7,34.0,1.679741935483871,0.8918387096774193,4.179774193548387
2017-04-13,-1.0,1534.7054,6.0,47.0,49.0,17.0,1.7,38.0,1.5528571428571427,0.18098412698412697,3.0220317460317463
2017-04-14,0.0,1532.3126,7.0,51.0,50.0,29.0,1.9,42.0,1.2856089743589745,0.3430128205128205,3.4711538461538463
2017-04-15,0.0,968.19574,7.0,49.0,45.0,24.0,1.4,27.0,1.43656050955414,0.8194267515923567,5.145127388535031
2017-04-16,-1.0,2975.2617,7.0,47.0,36.0,0.0,0.9,19.0,1.990514469453376,1.184630225080386,4.935305466237942
2017-04-17,-1.0,898.31335,7.0,42.0,34.0,12.0,1.5,31.0,1.7341214057507985,1.1154313099041533,5.2846964856230025
2017-04-18,-1.0,2411.852,8.0,48.0,32.0,17.0,0.8,37.0,1.392411575562701,0.557331189710611,3.9692926045016077
2017-04-19,-1.0,886.1859,5.0,32.0,39.0,21.0,1.0,22.0,1.249203821656051,0.7654140127388536,6.28156050955414
2017-04-20,-1.0,1701.0637,5.0,40.0,65.0,16.0,1.7,20.0,1.7681072555205049,1.3199684542586752,7.128990536277602
2017-04-21,0.0,1646.1366,6.0,31.0,56.0,21.0,1.7,22.0,2.259028213166144,1.938087774294671,8.926394984326018
2017-04-22,0.0,617.4242,5.0,26.0,21.0,15.0,0.4,14.0,2.80985632183908,2.5373275862068967,16.444741379310347
2017-04-23,-1.0,1217.3252,6.0,30.0,25.0,13.0,1.2,24.0,1.0263897763578274,0.6020127795527157,5.9978274760383385
2017-04-24,-1.0,709.92993,6.0,31.0,24.0,16.0,1.4,21.0,1.078248407643312,0.7151910828025477,6.222101910828026
2017-04-25,-1.0,728.90967,3.0,31.0,30.0,4.0,1.6,19.0,1.9921165644171777,1.8129754601226993,12.997576687116565
2017-04-26,-1.0,672.895,6.0,28.0,65.0,6.0,1.1,20.0,1.9423853211009174,1.7124770642201836,10.630550458715597
2017-04-27,0.0,1772.3057,6.0,47.0,62.0,45.0,2.1,25.0,1.7552215189873417,1.4242721518987342,7.15493670886076
2017-04-28,0.0,2188.5547,5.0,54.0,65.0,29.0,1.8,30.0,2.45986301369863,1.7498972602739724,7.192328767123287
2017-04-29,0.0,1790.6328,6.0,45.0,63.0,28.0,0.8,24.0,6.582970297029703,5.036831683168317,18.46376237623762
2017-04-30,0.0,1834.0305,6.0,34.0,49.0,34.0,1.4,12.0,2.2726898734177214,1.8745253164556963,6.875094936708861
2017-05-01,-1.0,1959.275,3.0,30.0,24.0,40.0,2.3,19.0,2.4183629893238434,1.906334519572954,7.733345195729538
2017-05-02,-1.0,3574.4558,2.0,46.0,23.0,44.0,1.2,38.0,2.2095886075949367,1.228892405063291,5.496677215189874
2017-05-03,-1.0,1957.5892,5.0,40.0,34.0,22.0,1.1,36.0,1.3867628205128206,0.25461538461538463,2.922051282051282
2017-05-04,-1.0,1582.9434,7.0,41.0,30.0,28.0,1.8,31.0,1.374299363057325,0.5610509554140128,4.629140127388535
2017-05-05,-1.0,935.729,5.0,34.0,20.0,12.0,1.0,22.0,3.0781492537313433,2.7233731343283583,14.410358208955225
2017-05-06,-1.0,1381.508,3.0,28.0,17.0,13.0,1.0,10.0,2.1809696969696972,1.8296666666666666,11.87109090909091
2017-05-07,-1.0,2210.471,3.0,39.0,25.0,25.0,1.2,7.0,1.0511182108626198,0.39814696485623,5.1309904153354635
2017-05-08,-1.0,2924.7944,5.0,47.0,52.0,18.0,1.8,44.0,1.094600638977636,-0.043578274760383374,3.168913738019169
2017-05-09,0.0,2011.8636,8.0,51.0,52.0,17.0,1.2,36.0,1.0607692307692307,-0.013846153846153847,3.204903846153846
2017-05-10,0.0,1937.7937,7.0,93.0,52.0,22.0,0.9,39.0,1.262958199356913,0.4184565916398713,3.9673954983922832
2017-05-11,0.0,686.32764,6.0,38.0,33.0,16.0,0.8,33.0,2.5284256559766765,2.0936443148688046,15.979154518950438
2017-05-12,-1.0,996.3119,6.0,29.0,19.0,14.0,1.1,28.0,1.3233766233766235,0.9712337662337662,8.336363636363636
2017-05-13,-1.0,906.5796,3.0,30.0,31.0,6.0,0.7,20.0,5.89,4.850361445783133,44.38180722891566
2017-05-14,0.0,2900.92,7.0,61.0,20.0,26.0,1.0,20.0,1.3080448717948718,0.6423397435897436,5.02051282051282
2017-05-15,-1.0,1842.1337,2.0,47.0,38.0,15.0,2.1,15.0,1.4628205128205127,0.23256410256410256,2.726826923076923
2017-05-16,0.0,1439.5349,7.0,67.0,60.0,23.0,2.6,35.0,1.5329487179487178,0.6939102564102564,3.9305769230769227
2017-05-17,1.0,2152.1724,6.0,105.0,58.0,25.0,2.2,36.0,1.817346278317152,1.2164077669902913,4.918058252427184
2017-05-18,0.0,1954.7612,5.0,74.0,60.0,25.0,2.0,29.0,2.0812779552715654,1.4696805111821085,5.048626198083067
2017-05-19,0.0,2260.7754,5.0,45.0,44.0,24.0,1.6,31.0,2.8649529780564262,2.173134796238245,7.765830721003136
2017-05-20,-1.0,991.4174,6.0,34.0,28.0,23.0,1.4,25.0,2.500747663551402,1.9147352024922117,8.455794392523364
2017-05-21,-1.0,924.85236,3.0,39.0,32.0,20.0,1.0,19.0,1.3425961538461537,0.6475961538461539,4.268846153846154
2017-05-22,-1.0,790.96094,6.0,26.0,54.0,15.0,1.2,20.0,2.018934169278997,1.7098746081504703,9.896394984326019
2017-05-23,0.0,716.891,6.0,26.0,36.0,28.0,1.8,23.0,1.8544514106583074,1.5936363636363637,8.545862068965517
2017-05-24,-1.0,864.487,5.0,42.0,20.0,14.0,1.4,25.0,1.8677018633540372,1.5467080745341615,9.313447204968943
2017-05-25,-1.0,961.50665,5.0,39.0,27.0,2.0,1.8,25.0,3.2346974063400578,2.828876080691643,16.785590778097983
2017-05-26,-1.0,1822.4469,5.0,43.0,45.0,10.0,0.8,29.0,1.5517948717948717,1.1156089743589743,5.897211538461539
2017-05-27,-1.0,820.98047,9.0,38.0,50.0,0.0,2.1,25.0,1.5983974358974358,1.2143910256410255,5.976057692307692
2017-05-28,0.0,770.5129,6.0,39.0,37.0,0.0,0.9,15.0,1.8576971608832806,1.6323028391167194,8.198958990536278
2017-05-29,-1.0,1843.3301,5.0,44.0,42.0,0.0,1.4,11.0,2.6480547112462007,2.221914893617021,10.824316109422494
2017-05-30,-1.0,545.7471,5.0,27.0,52.0,0.0,1.0,22.0,2.208385093167702,1.9774223602484473,9.875031055900621
2017-05-31,0.0,2137.9783,5.0,58.0,41.0,12.0,1.4,29.0,3.5795058139534883,3.2366569767441864,15.583924418604651
2017-06-01,0.0,2356.653,6.0,64.0,47.0,18.0,1.5,39.0,1.7670129870129871,1.0612662337662337,4.953538961038961
2017-06-02,0.0,2777.3613,9.0,50.0,53.0,21.0,1.0,35.0,1.9775320512820513,0.8546794871794873,3.804038461538461
2017-06-03,0.0,3015.8862,9.0,64.0,56.0,23.0,1.6,33.0,1.7813504823151125,0.7752411575562701,3.52967845659164
2017-06-04,0.0,2329.0808,7.0,67.0,52.0,23.0,1.6,27.0,1.7967202572347265,1.2286495176848875,5.036012861736334
2017-06-05,0.0,580.82434,7.0,46.0,45.0,13.0,0.8,31.0,2.0286581469648564,1.6584025559105433,6.655111821086263
2017-06-06,-1.0,2345.3413,7.0,42.0,39.0,12.0,1.0,26.0,1.8631089743589742,1.2517948717948717,5.55951923076923
2017-06-07,-1.0,1075.113,5.0,29.0,41.0,9.0,1.0,25.0,2.0343260188087777,1.4928526645768023,8.13062695924765
2017-06-08,-1.0,1756.3713,7.0,49.0,47.0,14.0,0.7,31.0,1.4996805111821085,0.8609584664536741,5.0021086261980825
2017-06-09,0.0,2488.043,6.0,50.0,50.0,14.0,1.2,40.0,1.680192926045016,0.8607717041800643,4.1379742765273315
2017-06-10,0.0,2366.7139,7.0,87.0,56.0,16.0,1.2,26.0,1.8924679487179488,1.1773076923076924,4.4725
2017-06-11,0.0,2504.0315,6.0,61.0,66.0,15.0,2.0,25.0,2.1188141025641025,1.396730769230769,4.597852564102564
2017-06-12,0.0,2464.7668,6.0,64.0,64.0,19.0,1.9,27.0,2.2215434083601284,1.4849517684887459,4.5883279742765275
2017-06-13,0.0,2548.0276,6.0,80.0,61.0,19.0,1.0,25.0,2.232604501607717,1.684855305466238,5.226012861736335
2017-06-14,1.0,1685.2925,5.0,108.0,54.0,19.0,2.1,22.0,2.4189102564102565,1.7781089743589742,5.319871794871795
2017-06-15,0.0,1429.5283,5.0,49.0,57.0,17.0,1.5,30.0,1.9912861736334404,1.3639871382636657,4.776688102893891
2017-06-16,0.0,837.241,6.0,61.0,39.0,20.0,1.0,27.0,2.6961059190031156,2.1806853582554515,8.23133956386293
2017-06-17,-1.0,1124.6562,6.0,37.0,47.0,5.0,1.9,14.0,4.2367952522255194,3.8475370919881304,15.129940652818991
2017-06-18,-1.0,1423.8726,3.0,39.0,35.0,9.0,2.6,7.0,2.7538364779874214,2.325125786163522,7.950094339622642
2017-06-19,-1.0,1696.2235,3.0,32.0,33.0,11.0,0.0,11.0,3.716574074074074,3.0771296296296295,10.666759259259258
2017-06-20,0.0,2545.3083,3.0,51.0,51.0,16.0,0.0,14.0,6.451739130434783,4.816,18.058869565217393
2017-06-21,0.0,2370.1943,5.0,67.0,59.0,19.0,0.0,25.0,2.0341666666666667,1.4658333333333335,5.092564102564102
2017-06-22,0.0,1402.1193,7.0,61.0,44.0,25.0,0.0,30.0,2.1534615384615385,1.6517948717948718,5.272275641025641
2017-06-23,-1.0,1528.832,7.0,24.0,37.0,17.0,1.0,14.0,3.314018691588785,2.8728348909657324,10.18557632398754
2017-06-24,-1.0,2364.4844,6.0,47.0,38.0,14.0,1.2,30.0,2.6363492063492067,1.870920634920635,6.1777460317460315
2017-06-25,-1.0,2650.8118,6.0,46.0,43.0,15.0,1.2,11.0,2.149423076923077,1.111474358974359,3.75900641025641
2017-06-26,-1.0,2776.437,3.0,48.0,40.0,16.0,1.1,19.0,1.9313826366559486,0.6215112540192925,2.685530546623794
2017-06-27,-1.0,2919.519,3.0,46.0,39.0,16.0,1.3,30.0,1.9295317725752508,0.9016722408026756,3.658528428093646
2017-06-28,-1.0,2367.9104,6.0,48.0,53.0,16.0,2.3,25.0,9.878727272727273,4.119454545454546,19.46890909090909
2017-06-29,0.0,2449.8657,3.0,74.0,54.0,23.0,1.6,22.0,1.93375,1.2449999999999999,4.542852564102564
2017-06-30,0.0,1932.8448,5.0,54.0,40.0,26.0,1.1,25.0,2.146923076923077,1.4104166666666667,4.36974358974359
2017-07-01,-1.0,1906.1427,6.0,36.0,52.0,13.0,1.6,12.0,3.5200920245398772,2.8670552147239263,9.610521472392637
2017-07-02,0.0,2463.8423,7.0,50.0,51.0,14.0,2.4,21.0,2.3871474358974356,1.7696794871794872,5.605801282051282
2017-07-03,0.0,2534.3774,7.0,64.0,90.0,20.0,1.7,33.0,2.2469032258064514,1.5053548387096773,4.580354838709677
2017-07-04,0.0,2398.3105,9.0,80.0,68.0,32.0,2.8,31.0,2.469776357827476,1.7614057507987217,5.398306709265176
2017-07-05,0.0,1003.92554,6.0,49.0,38.0,22.0,1.2,22.0,3.2323028391167195,2.8603785488958993,10.640473186119873
2017-07-06,-1.0,519.2081,5.0,28.0,26.0,9.0,0.5,23.0,4.773476821192053,4.5119205298013245,18.0485761589404
2017-07-07,-1.0,1662.8867,3.0,47.0,31.0,8.0,0.4,22.0,3.613161094224924,3.124802431610942,11.656778115501519
2017-07-08,0.0,1935.2377,7.0,50.0,35.0,10.0,1.5,26.0,2.17448717948718,1.475801282051282,4.9394230769230765
2017-07-09,-1.0,2138.6309,5.0,42.0,54.0,13.0,1.1,18.0,1.9630225080385852,1.1257234726688101,4.101254019292605
2017-07-10,0.0,2314.9956,6.0,54.0,57.0,20.0,0.9,25.0,2.2932268370607027,1.688115015974441,5.736102236421726
2017-07-11,0.0,1849.2578,5.0,45.0,54.0,24.0,1.6,24.0,2.184326923076923,1.6671794871794872,5.24923076923077
2017-07-12,0.0,1849.6929,7.0,47.0,55.0,20.0,2.1,30.0,2.373552631578947,1.6518092105263158,4.682401315789474
2017-07-13,0.0,2100.3994,7.0,51.0,50.0,24.0,1.0,40.0,2.4449840255591053,1.8665814696485623,5.346805111821086
2017-07-14,0.0,2009.5251,6.0,61.0,39.0,19.0,1.9,28.0,3.2682499999999997,2.6805624999999997,8.7433125
2017-07-15,-1.0,2305.5872,7.0,48.0,33.0,14.0,0.7,19.0,2.4834285714285715,1.957714285714286,6.848
2017-07-16,-1.0,1990.491,3.0,47.0,52.0,10.0,1.2,13.0,2.074423076923077,1.3494871794871794,4.398974358974359
2017-07-17,0.0,1886.6191,6.0,50.0,50.0,17.0,1.7,26.0,2.696063492063492,2.1197142857142857,6.765079365079365
2017-07-18,0.0,1703.5109,6.0,64.0,56.0,16.0,1.1,29.0,2.6738263665594855,2.137459807073955,6.719935691318328
2017-07-19,1.0,2086.5317,6.0,119.0,68.0,23.0,1.1,24.0,2.2953054662379424,1.7674919614147913,5.347427652733119
2017-07-20,1.0,2419.248,6.0,101.0,64.0,28.0,1.6,25.0,2.4109615384615384,1.721923076923077,4.749679487179487
2017-07-21,0.0,2057.7087,6.0,93.0,46.0,24.0,1.6,22.0,2.4418006430868164,1.732154340836013,4.555787781350482
2017-07-22,0.0,1959.4926,6.0,61.0,33.0,8.0,1.2,22.0,3.630818181818182,2.933878787878788,9.645363636363637
2017-07-23,-1.0,895.2679,5.0,44.0,32.0,2.0,0.8,24.0,4.100087209302326,3.8297674418604655,14.82264534883721
2017-07-24,0.0,1789.4364,5.0,50.0,25.0,6.0,0.8,22.0,2.7648902821316614,2.3459561128526647,8.304921630094045
2017-07-25,-1.0,1320.9795,3.0,33.0,31.0,4.0,1.2,13.0,1.9750320512820514,1.336121794871795,4.643044871794872
2017-07-26,0.0,1549.4977,5.0,54.0,50.0,8.0,3.5,19.0,1.9323151125401932,1.3491318327974275,4.963826366559486
2017-07-27,0.0,1582.1277,6.0,54.0,55.0,10.0,0.8,18.0,2.595391849529781,2.2026959247648903,7.962978056426333
2017-07-28,0.0,284.4359,7.0,43.0,26.0,9.0,0.4,22.0,4.595578034682081,4.312312138728323,16.908612716763006
2017-07-29,-1.0,1065.5417,3.0,36.0,25.0,7.0,0.6,7.0,4.487535816618911,4.072292263610315,17.82595988538682
2017-07-30,-1.0,1876.0687,6.0,38.0,48.0,8.0,1.0,26.0,1.7833333333333332,0.9786858974358975,4.101923076923077
2017-07-31,-1.0,1805.3163,9.0,39.0,55.0,11.0,1.6,24.0,1.9489102564102563,1.272852564102564,4.6582371794871795
2017-08-01,0.0,2009.0356,7.0,51.0,56.0,12.0,1.7,29.0,2.294326923076923,1.701602564102564,5.86176282051282
2017-08-02,0.0,1987.7175,8.0,61.0,54.0,0.0,1.4,30.0,2.088653846153846,1.5932371794871794,5.335929487179487
2017-08-03,0.0,1625.2535,6.0,77.0,56.0,0.0,1.3,26.0,2.38996835443038,1.9608544303797468,7.029873417721519
2017-08-04,0.0,1868.5095,7.0,61.0,25.0,13.0,1.5,23.0,2.1417628205128207,1.7352884615384614,6.027147435897436
2017-08-05,-1.0,1907.1216,3.0,33.0,33.0,5.0,1.0,8.0,2.0345686900958464,1.3735782747603833,4.975654952076677
2017-08-06,-1.0,1815.9753,3.0,44.0,34.0,5.0,1.1,14.0,1.8368488745980707,1.1234405144694533,4.383569131832798
2017-08-07,-1.0,493.15857,5.0,24.0,39.0,0.0,1.2,20.0,4.254568965517241,3.9748563218390807,17.422758620689656
2017-08-08,-1.0,1379.4958,7.0,37.0,50.0,10.0,0.6,27.0,2.575607476635514,2.1961682242990657,9.312242990654205
2017-08-09,0.0,2086.858,9.0,71.0,52.0,9.0,0.8,31.0,1.8585530546623794,1.1741800643086817,4.704951768488746
2017-08-10,0.0,1887.8699,8.0,54.0,35.0,10.0,0.8,30.0,1.8942307692307692,1.279326923076923,4.811826923076923
2017-08-11,-1.0,903.371,6.0,33.0,32.0,4.0,1.2,25.0,2.255331125827815,1.8034437086092714,6.90453642384106
2017-08-12,-1.0,935.4571,6.0,39.0,38.0,0.0,0.5,17.0,4.014970588235294,3.742176470588235,14.977970588235294
2017-08-13,-1.0,1661.092,6.0,45.0,61.0,6.0,0.8,23.0,2.4874143302180687,2.0385358255451713,8.14392523364486
2017-08-14,0.0,990.54724,8.0,38.0,51.0,19.0,2.0,26.0,1.8917419354838712,1.5383548387096775,5.889516129032258
2017-08-15,0.0,445.46448,7.0,26.0,54.0,0.0,0.6,22.0,3.3667069486404837,3.102990936555891,11.827069486404834
2017-08-16,0.0,1581.5294,7.0,64.0,63.0,11.0,1.2,19.0,2.7863636363636366,2.39564263322884,8.843761755485893
2017-08-17,0.0,1223.6335,7.0,47.0,52.0,19.0,1.5,21.0,2.149551282051282,1.8455128205128204,6.133525641025641
2017-08-18,0.0,1073.6448,6.0,34.0,35.0,11.0,1.3,17.0,3.4395356037151705,3.081888544891641,10.480030959752323
2017-08-19,-1.0,1710.9614,5.0,48.0,38.0,0.0,0.9,19.0,2.481629392971246,1.9685942492012778,6.551437699680511
2017-08-20,-1.0,1434.8579,5.0,46.0,55.0,2.0,0.8,17.0,2.2344585987261145,1.504203821656051,5.236050955414012
2017-08-21,0.0,1357.3618,6.0,45.0,59.0,6.0,1.6,27.0,2.80858934169279,2.400156739811912,8.212915360501567
2017-08-22,0.0,1815.8666,6.0,67.0,33.0,9.0,1.0,17.0,2.3905128205128205,2.0207051282051283,6.845
2017-08-23,-1.0,1541.6122,3.0,45.0,47.0,1.0,1.6,27.0,2.1258064516129034,1.5272258064516129,4.927741935483871
2017-08-24,-1.0,1997.3433,7.0,45.0,47.0,10.0,0.6,31.0,1.9056410256410254,1.0963461538461539,4.08201923076923
2017-08-25,-1.0,1701.6075,7.0,44.0,44.0,8.0,0.6,25.0,1.9070512820512822,1.3215064102564102,5.512435897435897
2017-08-26,-1.0,1669.5214,6.0,44.0,48.0,11.0,1.7,24.0,1.7679807692307692,1.1707371794871795,4.858365384615384
2017-08-27,-1.0,1860.7871,7.0,45.0,47.0,14.0,1.2,24.0,1.7290064102564104,1.1296153846153847,4.854647435897435
2017-08-28,-1.0,1880.8002,6.0,37.0,32.0,18.0,0.7,24.0,1.6693870967741935,1.1339032258064516,5.092290322580645
2017-08-29,-1.0,1044.6041,5.0,19.0,38.0,2.0,2.0,16.0,3.4824776119402987,3.2266567164179105,16.175134328358208
2017-08-30,-1.0,1368.456,6.0,44.0,45.0,8.0,1.1,29.0,2.2783540372670807,1.8313975155279505,8.90083850931677
2017-08-31,0.0,1843.4933,7.0,51.0,41.0,9.0,1.6,39.0,1.848621794871795,1.3953525641025641,5.5081410256410255
2017-09-01,-1.0,833.4886,6.0,25.0,26.0,11.0,1.1,21.0,1.6217041800643088,1.0070096463022509,4.956077170418006
2017-09-02,-1.0,652.50134,6.0,29.0,25.0,5.0,1.0,15.0,2.747147058823529,2.463676470588235,15.44285294117647
2017-09-03,-1.0,2153.8037,5.0,32.0,54.0,2.0,1.5,27.0,2.155919003115265,1.7802803738317758,9.117663551401868
2017-09-04,0.0,1975.3724,8.0,44.0,64.0,12.0,1.1,24.0,1.6969230769230772,1.2096153846153845,5.291826923076923
2017-09-05,0.0,1575.2754,6.0,45.0,58.0,13.0,0.7,26.0,2.153639240506329,1.7249050632911394,6.67996835443038
2017-09-06,0.0,418.76233,6.0,24.0,32.0,10.0,1.1,22.0,2.913313432835821,2.727194029850746,14.112865671641792
2017-09-07,-1.0,1538.9474,6.0,31.0,33.0,7.0,1.3,25.0,1.9575851393188852,1.494984520123839,8.64204334365325
2017-09-08,-1.0,2020.4562,7.0,38.0,26.0,13.0,1.5,23.0,1.4940909090909091,0.8462337662337662,4.7299999999999995
2017-09-09,-1.0,1673.4913,3.0,31.0,33.0,8.0,1.1,15.0,1.4257051282051283,0.8202884615384616,4.720961538461538
2017-09-10,-1.0,1657.5571,8.0,29.0,34.0,8.0,0.7,23.0,1.3714423076923077,0.7907692307692308,4.798076923076923
2017-09-11,-1.0,1402.9894,8.0,31.0,41.0,13.0,1.1,30.0,1.4270192307692309,0.9007371794871794,5.074134615384616
2017-09-12,-1.0,1028.6155,7.0,42.0,36.0,14.0,0.6,33.0,1.6079421221864951,1.0547266881028938,5.020932475884244
2017-09-13,-1.0,898.4765,6.0,21.0,45.0,5.0,0.7,30.0,2.4618322981366463,2.163385093167702,9.574782608695651
2017-09-14,-1.0,1150.5969,6.0,43.0,33.0,5.0,0.7,27.0,1.9475718849840256,1.6035463258785942,6.547539936102237
2017-09-15,-1.0,1260.1792,9.0,36.0,51.0,3.0,1.3,31.0,1.9853674121405749,1.5142811501597444,5.969456869009585
2017-09-16,0.0,1266.9226,11.0,48.0,50.0,7.0,0.6,26.0,2.106805111821086,1.6729392971246007,6.432523961661342
2017-09-17,0.0,1184.6409,11.0,42.0,54.0,6.0,0.5,28.0,2.3494321766561512,1.9960883280757098,7.942839116719243
2017-09-18,0.0,676.865,8.0,23.0,55.0,7.0,0.7,23.0,2.5379245283018865,2.2357861635220124,9.335125786163523
2017-09-19,0.0,1282.9657,3.0,22.0,50.0,22.0,0.7,13.0,2.1436825396825396,1.7933650793650793,7.401174603174603
2017-09-20,0.0,1599.8021,8.0,41.0,41.0,15.0,1.2,32.0,1.9419230769230769,1.3882692307692308,5.0807692307692305
2017-09-21,-1.0,1812.4949,9.0,36.0,48.0,8.0,1.6,29.0,1.9466025641025642,1.4042628205128205,5.122275641025642
2017-09-22,-1.0,1394.2336,9.0,36.0,40.0,13.0,1.6,32.0,1.9300967741935484,1.4893225806451613,5.544096774193549
2017-09-23,-1.0,1488.4254,13.0,38.0,49.0,10.0,1.3,32.0,1.9091612903225808,1.281516129032258,4.914741935483871
2017-09-24,0.0,1805.6426,11.0,54.0,55.0,12.0,1.3,35.0,1.97099358974359,1.34724358974359,4.834006410256411
2017-09-25,0.0,1546.126,10.0,80.0,43.0,14.0,2.2,29.0,2.0466346153846153,1.5475320512820512,5.36051282051282
